comuna,familia,ruta,nombre,paginas,paginas_texto,paginas_escaneadas,veredicto,categoria,sirve,confianza,motivo,metodo,rutas_copias
coinco,solicito_copia_de_el_o_los_instrumentos_de_planificacion_territorial_vigentes_y,Ordenanzas Descargadas\1-600\coinco_solicito_copia_de_el_o_los_instrumentos_de_planificacion_territorial_vigentes_y___dcba7bb1-521d-4ca7-8763-123a101c3a15.pdf,coinco_solicito_copia_de_el_o_los_instrumentos_de_planificacion_territorial_vigentes_y___dcba7bb1-521d-4ca7-8763-123a101c3a15.pdf,2,2,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,Acuse de recibo de solicitud ciudadana de transparencia pidiendo copia de los instrumentos de planificacion; no adjunta la ordenanza. [descarte confirmado por auditor independiente],TEXTO,Ordenanzas Descargadas\1-600\coinco_solicito_copia_de_el_o_los_instrumentos_de_planificacion_territorial_vigentes_y___dcba7bb1-521d-4ca7-8763-123a101c3a15.pdf | descargas\coinco\busqueda_global\solicito_copia_de_el_o_los_instrumentos_de_planificacion_territorial_vigentes_y___dcba7bb1-521d-4ca7-8763-123a101c3a15.pdf
colbun,decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun,Ordenanzas ordenadas\OCR ok\colbun_decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf,colbun_decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf,1,1,0,TEXTO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"Se extrajo el texto completo de la unica pagina del PDF: es la 'Ordenanza N 00001' sobre normas administrativas, permisos y concesiones (extraccion de aridos, rentas municipales), sin ninguna norma de zonificacion; el nombre del portal es enganoso (contradice sugerencia_regex de ORDENANZA_PRC). [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\colbun_decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf | Ordenanzas ordenadas\OCR ok\colbun_decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf | Ordenanzas ordenadas\colbun_decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf | descargas\colbun\ordenanzas_vigentes\decreto_aprueba_ordenanza_plan_regulador_de_la_comuna_de_colbun__dc-19981230-1.pdf
colbun,decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura,Ordenanzas ordenadas\OCR ok\colbun_decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf,colbun_decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf,1,1,0,TEXTO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"Se extrajo el texto completo de la unica pagina: es la 'Ordenanza N 00002', arancel de derechos municipales (patentes, permisos de edificacion, propaganda, comercio ambulante); no contiene normas de zonificacion del PRI Embalses Colbun-Machicura pese al nombre del portal (contradice sugerencia_regex de PRI_INTERCOMUNAL). [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\colbun_decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf | Ordenanzas ordenadas\OCR ok\colbun_decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf | Ordenanzas ordenadas\colbun_decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf | descargas\colbun\ordenanzas_vigentes\decreto_ordenanza_plan_regulador_intercomunal_embalses_colbun_machicura__dc-19981230-2.pdf
colina,37dfd51_ef9c,Ordenanzas Descargadas\1-600\colina_37dfd51-ef9c.pdf,colina_37dfd51-ef9c.pdf,1,0,0,VACIO,PLANO_LAMINA,NO,ALTA,"Muestra un mapa de zonificacion titulado 'PROYECTO P.R.C. COLINA - Zonificacion Areas Urbanas Comunales' con leyenda de colores por tipo de zona (residencial mixta alta 1-7, equipamiento, area verde, etc.), pero no se aprecia una tabla con coeficientes numericos (CC, COS, altura, densidad). Es un proyecto (aun no necesariamente el instrumento aprobado) y solo la lamina grafica. [descarte confirmado por auditor independiente]",VISUAL,Ordenanzas Descargadas\1-600\colina_37dfd51-ef9c.pdf | descargas\colina\proactiva\plano_regulador_comunal\37dfd51-ef9c.pdf
colina,f3fb6c0_0ed2,Ordenanzas ordenadas\OCR ok\colina_f3fb6c0-0ed2.pdf,colina_f3fb6c0-0ed2.pdf,2,1,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Tabla-indice de 'Modificaciones al Plan Regulador Comunal' de Colina con fechas, decretos y enlaces a otros documentos; no trae articulado propio, es solo un registro/listado. [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\colina_f3fb6c0-0ed2.pdf | Ordenanzas ordenadas\OCR ok\colina_f3fb6c0-0ed2.pdf | descargas\colina\proactiva\modificaciones_del_plan_regulador_comunal\f3fb6c0-0ed2.pdf
colina,sn_inicio_proceso_de_evaluacion_ambiental_estrategica_actualizacion_plan_regulad,Ordenanzas Descargadas\1-600\colina_sn_inicio_proceso_de_evaluacion_ambiental_estrategica_actualizacion_plan_regulad__716a8de-39ce.pdf,colina_sn_inicio_proceso_de_evaluacion_ambiental_estrategica_actualizacion_plan_regulad__716a8de-39ce.pdf,3,3,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Aviso de inicio del proceso de Evaluacion Ambiental Estrategica para actualizar el PRC de Colina; es el arranque de un tramite, todavia sin normas nuevas. [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\colina_sn_inicio_proceso_de_evaluacion_ambiental_estrategica_actualizacion_plan_regulad__716a8de-39ce.pdf | descargas\colina\diario_oficial\sn_inicio_proceso_de_evaluacion_ambiental_estrategica_actualizacion_plan_regulad__716a8de-39ce.pdf
concepcion,1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal,Ordenanzas ordenadas\OCR ok\concepcion_1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal__2795910 DIARIO OFICIAL 1BRIL 2026.pdf,concepcion_1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal__2795910 DIARIO OFICIAL 1BRIL 2026.pdf,1,1,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Aviso que informa la disponibilidad en el sitio web municipal de la Enmienda N16 del PRC de Concepcion; no contiene el articulado, solo remite al portal externo. [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\concepcion_1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal__2795910 DIARIO OFICIAL 1BRIL 2026.pdf | Ordenanzas ordenadas\OCR ok\concepcion_1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal__2795910 DIARIO OFICIAL 1BRIL 2026.pdf | descargas\concepcion\diario_oficial\1280_da_1280_24_promulga_enmienda_n16_plan_regulador_comunal__2795910 DIARIO OFICIAL 1BRIL 2026.pdf
concepcion,139_decreto_alcaldicio_n139_del_28012026_promulga_memoria_explicativa_ordenanza,Ordenanzas Descargadas\1-600\concepcion_139_decreto_alcaldicio_n139_del_28012026_promulga_memoria_explicativa_ordenanza___PUBLICACIÓN ENMIENDA 17 DO (9).pdf,concepcion_139_decreto_alcaldicio_n139_del_28012026_promulga_memoria_explicativa_ordenanza___PUBLICACIÓN ENMIENDA 17 DO (9).pdf,1,1,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Aviso que informa la disponibilidad en el sitio web municipal de la Enmienda N17 del PRC de Concepcion; no contiene el articulado, solo remite al portal externo. [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\concepcion_139_decreto_alcaldicio_n139_del_28012026_promulga_memoria_explicativa_ordenanza___PUBLICACIÓN ENMIENDA 17 DO (9).pdf | descargas\concepcion\diario_oficial\139_decreto_alcaldicio_n139_del_28012026_promulga_memoria_explicativa_ordenanza___PUBLICACIÓN ENMIENDA 17 DO (9).pdf
concepcion,solicita_copia_de_ordenanza_y_copia_del_plan_regulador_comunal_de_concepcion_amb,Ordenanzas Descargadas\1-600\concepcion_solicita_copia_de_ordenanza_y_copia_del_plan_regulador_comunal_de_concepcion_amb__2f6b40c9-2953-44fd-ad4f-a04f02f7c42b.pdf,concepcion_solicita_copia_de_ordenanza_y_copia_del_plan_regulador_comunal_de_concepcion_amb__2f6b40c9-2953-44fd-ad4f-a04f02f7c42b.pdf,3,0,3,ESCANEADO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Es una solicitud ciudadana de copia de la ordenanza y del PRC de Concepcion (nombre empieza con 'solicita'); es el tramite de peticion, no una respuesta con el texto normativo adjunto. [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\concepcion_solicita_copia_de_ordenanza_y_copia_del_plan_regulador_comunal_de_concepcion_amb__2f6b40c9-2953-44fd-ad4f-a04f02f7c42b.pdf | descargas\concepcion\busqueda_global\solicita_copia_de_ordenanza_y_copia_del_plan_regulador_comunal_de_concepcion_amb__2f6b40c9-2953-44fd-ad4f-a04f02f7c42b.pdf
coquimbo,plan_regulador_comunal,Ordenanzas Descargadas\1-600\coquimbo_plan_regulador_comunal__361c44fd-f33b-43da-814c-8181506894d2.pdf,coquimbo_plan_regulador_comunal__361c44fd-f33b-43da-814c-8181506894d2.pdf,3,3,0,TEXTO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"Pagina-indice del portal de transparencia de Coquimbo que lista archivos del PRC ('Ordenanza Local', 'Memoria Explicativa', decretos) como enlaces; no contiene el texto normativo en si. [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\coquimbo_plan_regulador_comunal__361c44fd-f33b-43da-814c-8181506894d2.pdf | descargas\coquimbo\busqueda_global\plan_regulador_comunal__361c44fd-f33b-43da-814c-8181506894d2.pdf
corral,decreto_exento_1094_inuicua_proceso_eae_plan_regulador_comunal_de_corral,Ordenanzas Descargadas\1-600\corral_decreto_exento_1094_inuicua_proceso_eae_plan_regulador_comunal_de_corral__2382367c-6b1a-4f2f-b6eb-e6c00ca7ff04.pdf,corral_decreto_exento_1094_inuicua_proceso_eae_plan_regulador_comunal_de_corral__2382367c-6b1a-4f2f-b6eb-e6c00ca7ff04.pdf,10,0,10,ESCANEADO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"nombre indica inicio del proceso EAE (evaluacion ambiental estrategica) para actualizar el PRC de Corral, coherente con el resto de tramites de adecuacion de la comuna; es el comienzo de un proceso, no una norma [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\corral_decreto_exento_1094_inuicua_proceso_eae_plan_regulador_comunal_de_corral__2382367c-6b1a-4f2f-b6eb-e6c00ca7ff04.pdf | descargas\corral\busqueda_global\decreto_exento_1094_inuicua_proceso_eae_plan_regulador_comunal_de_corral__2382367c-6b1a-4f2f-b6eb-e6c00ca7ff04.pdf
corral,decreto_exento_1350_designa_como_contraparte_municipal_adecuacion_planes_regulad,Ordenanzas Descargadas\1-600\corral_decreto_exento_1350_designa_como_contraparte_municipal_adecuacion_planes_regulad__490abd92-ca8d-44eb-9430-7e70dba725b0.pdf,corral_decreto_exento_1350_designa_como_contraparte_municipal_adecuacion_planes_regulad__490abd92-ca8d-44eb-9430-7e70dba725b0.pdf,1,0,1,ESCANEADO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"designa contraparte municipal para el proceso de adecuacion del PRC, acto administrativo de nombramiento sin normas [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\corral_decreto_exento_1350_designa_como_contraparte_municipal_adecuacion_planes_regulad__490abd92-ca8d-44eb-9430-7e70dba725b0.pdf | descargas\corral\busqueda_global\decreto_exento_1350_designa_como_contraparte_municipal_adecuacion_planes_regulad__490abd92-ca8d-44eb-9430-7e70dba725b0.pdf
corral,decreto_exento_1904_aprueba_contratacion_directa_profesional_asesor_a_secplan_pa,Ordenanzas Descargadas\1-600\corral_decreto_exento_1904_aprueba_contratacion_directa_profesional_asesor_a_secplan_pa__09ef6a75-3ca4-41ed-96b1-ae4abccc7cbd.pdf,corral_decreto_exento_1904_aprueba_contratacion_directa_profesional_asesor_a_secplan_pa__09ef6a75-3ca4-41ed-96b1-ae4abccc7cbd.pdf,1,0,1,ESCANEADO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"aprueba contratacion directa de un profesional asesor para SECPLAN, acto administrativo de contratacion sin normas [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\corral_decreto_exento_1904_aprueba_contratacion_directa_profesional_asesor_a_secplan_pa__09ef6a75-3ca4-41ed-96b1-ae4abccc7cbd.pdf | descargas\corral\busqueda_global\decreto_exento_1904_aprueba_contratacion_directa_profesional_asesor_a_secplan_pa__09ef6a75-3ca4-41ed-96b1-ae4abccc7cbd.pdf
corral,decreto_exento_1994_designa_como_contraparte_tecnica_y_administrativa_adecuacion,Ordenanzas Descargadas\1-600\corral_decreto_exento_1994_designa_como_contraparte_tecnica_y_administrativa_adecuacion__0d7def4c-e080-464a-91e4-f29fa29e5b50.pdf,corral_decreto_exento_1994_designa_como_contraparte_tecnica_y_administrativa_adecuacion__0d7def4c-e080-464a-91e4-f29fa29e5b50.pdf,1,0,1,ESCANEADO,TRAMITE_ADMINISTRATIVO,NO,ALTA,"designa contraparte tecnica y administrativa para el proceso de adecuacion del PRC, acto de nombramiento sin normas [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\corral_decreto_exento_1994_designa_como_contraparte_tecnica_y_administrativa_adecuacion__0d7def4c-e080-464a-91e4-f29fa29e5b50.pdf | descargas\corral\busqueda_global\decreto_exento_1994_designa_como_contraparte_tecnica_y_administrativa_adecuacion__0d7def4c-e080-464a-91e4-f29fa29e5b50.pdf
curacautin,modifica_ordenanza_municipal_terminal_rodoviario_curacautin,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_municipal_terminal_rodoviario_curacautin__decreto_ex_n_2992__30_10_23__modifica_ordenanza_terminal_rodoviario__dec_ex_1965__27_07_23.pdf,curacautin__modifica_ordenanza_municipal_terminal_rodoviario_curacautin__decreto_ex_n_2992__30_10_23__modifica_ordenanza_terminal_rodoviario__dec_ex_1965__27_07_23.pdf,2,0,2,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"modifica la ordenanza de funcionamiento del terminal rodoviario, regula la operacion del terminal, no normas urbanisticas [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_municipal_terminal_rodoviario_curacautin__decreto_ex_n_2992__30_10_23__modifica_ordenanza_terminal_rodoviario__dec_ex_1965__27_07_23.pdf | descargas\curacautin\ordenanzas_vigentes\_modifica_ordenanza_municipal_terminal_rodoviario_curacautin__decreto_ex_n_2992__30_10_23__modifica_ordenanza_terminal_rodoviario__dec_ex_1965__27_07_23.pdf
curacautin,modifica_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contrapres,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contrapres__dec_ex_n_2991__30_10_23__modifica_ordenanza_funcionamiento_y_derechos_modulos_feria_abasto__dec_ex_n_673__31_05_21.pdf,curacautin__modifica_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contrapres__dec_ex_n_2991__30_10_23__modifica_ordenanza_funcionamiento_y_derechos_modulos_feria_abasto__dec_ex_n_673__31_05_21.pdf,0,0,0,ILEGIBLE,OTRO_TEMA_MUNICIPAL,NO,ALTA,"modifica ordenanza de derechos municipales por modulos de feria de abasto (cobros/concesiones), nada que ver con el PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contrapres__dec_ex_n_2991__30_10_23__modifica_ordenanza_funcionamiento_y_derechos_modulos_feria_abasto__dec_ex_n_673__31_05_21.pdf | descargas\curacautin\ordenanzas_vigentes\_modifica_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contrapres__dec_ex_n_2991__30_10_23__modifica_ordenanza_funcionamiento_y_derechos_modulos_feria_abasto__dec_ex_n_673__31_05_21.pdf
curacautin,modifica_ordenanza_sobre_derecho_municipales_por_permisos_concesiones_y_servici,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_sobre_derecho_municipales_por_permisos_concesiones_y_servici__dec_ex_n_2990__30_10_23__modifica_ordenanza_derechos_permisos_concesiones_y_servicios_municipales__dec_ex_n_28_10_22.pdf,curacautin__modifica_ordenanza_sobre_derecho_municipales_por_permisos_concesiones_y_servici__dec_ex_n_2990__30_10_23__modifica_ordenanza_derechos_permisos_concesiones_y_servicios_municipales__dec_ex_n_28_10_22.pdf,0,0,0,ILEGIBLE,OTRO_TEMA_MUNICIPAL,NO,ALTA,"modifica ordenanza de derechos municipales por permisos, concesiones y servicios municipales (cobros), nada que ver con el PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__modifica_ordenanza_sobre_derecho_municipales_por_permisos_concesiones_y_servici__dec_ex_n_2990__30_10_23__modifica_ordenanza_derechos_permisos_concesiones_y_servicios_municipales__dec_ex_n_28_10_22.pdf | descargas\curacautin\ordenanzas_vigentes\_modifica_ordenanza_sobre_derecho_municipales_por_permisos_concesiones_y_servici__dec_ex_n_2990__30_10_23__modifica_ordenanza_derechos_permisos_concesiones_y_servicios_municipales__dec_ex_n_28_10_22.pdf
curacautin,modificacion_a_la_ordenanza_municipal_que_regula_el_transito_vehicular_horarios,Ordenanzas Descargadas\1-600\curacautin__modificacion_a_la_ordenanza_municipal_que_regula_el_transito_vehicular_horarios__modificacion_a_la_ordenanza_municipal_que_regula_el_transito.pdf,curacautin__modificacion_a_la_ordenanza_municipal_que_regula_el_transito_vehicular_horarios__modificacion_a_la_ordenanza_municipal_que_regula_el_transito.pdf,4,4,0,TEXTO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"texto confirma que regula transito vehicular, horarios y uso de cadenas en la ruta R-785, materia de transito no urbanistica [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\curacautin__modificacion_a_la_ordenanza_municipal_que_regula_el_transito_vehicular_horarios__modificacion_a_la_ordenanza_municipal_que_regula_el_transito.pdf | descargas\curacautin\ordenanzas_vigentes\_modificacion_a_la_ordenanza_municipal_que_regula_el_transito_vehicular_horarios__modificacion_a_la_ordenanza_municipal_que_regula_el_transito.pdf
curacautin,modificacion_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contra,Ordenanzas Descargadas\1-600\curacautin__modificacion_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contra__modificacion_ordednanza_feria_de_abasto.pdf,curacautin__modificacion_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contra__modificacion_ordednanza_feria_de_abasto.pdf,10,0,10,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"modificacion de la ordenanza de derechos municipales de la feria de abasto (cobros/concesiones), ajena al PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__modificacion_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contra__modificacion_ordednanza_feria_de_abasto.pdf | descargas\curacautin\ordenanzas_vigentes\_modificacion_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contra__modificacion_ordednanza_feria_de_abasto.pdf
curacautin,ordenanza_local_sobre_uso_de_mascarilla_en_lugares_que_indica_en_la_comuna_de_c,"Ordenanzas Descargadas\1-600\curacautin__ordenanza_local_sobre_uso_de_mascarilla_en_lugares_que_indica_en_la_comuna_de_c__DEC. EX. N. 569, APRUEBA ORDENANZA LOCAL USO DE MASCARILLA..pdf","curacautin__ordenanza_local_sobre_uso_de_mascarilla_en_lugares_que_indica_en_la_comuna_de_c__DEC. EX. N. 569, APRUEBA ORDENANZA LOCAL USO DE MASCARILLA..pdf",5,0,5,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"ordenanza local sobre uso de mascarillas en lugares publicos (salud publica), aunque el regex la marco como ordenanza_local no corresponde al PRC [descarte confirmado por auditor independiente]",NOMBRE,"Ordenanzas Descargadas\1-600\curacautin__ordenanza_local_sobre_uso_de_mascarilla_en_lugares_que_indica_en_la_comuna_de_c__DEC. EX. N. 569, APRUEBA ORDENANZA LOCAL USO DE MASCARILLA..pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_local_sobre_uso_de_mascarilla_en_lugares_que_indica_en_la_comuna_de_c__DEC. EX. N. 569, APRUEBA ORDENANZA LOCAL USO DE MASCARILLA..pdf"
curacautin,ordenanza_municipal_fijacion_de_precios_farmacia_popular,Ordenanzas Descargadas\1-600\curacautin__ordenanza_municipal_fijacion_de_precios_farmacia_popular__ORDENANZA MUNICIPAL FARMACIA POPULAR.pdf,curacautin__ordenanza_municipal_fijacion_de_precios_farmacia_popular__ORDENANZA MUNICIPAL FARMACIA POPULAR.pdf,3,0,3,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"ordenanza municipal de fijacion de precios de farmacia popular, materia ajena al PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__ordenanza_municipal_fijacion_de_precios_farmacia_popular__ORDENANZA MUNICIPAL FARMACIA POPULAR.pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_municipal_fijacion_de_precios_farmacia_popular__ORDENANZA MUNICIPAL FARMACIA POPULAR.pdf
curacautin,ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contraprestacion_de,Ordenanzas Descargadas\1-600\curacautin__ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contraprestacion_de__ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES MODULOS ARTESANALES.pdf,curacautin__ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contraprestacion_de__ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES MODULOS ARTESANALES.pdf,12,0,12,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"ordenanza de funcionamiento y derechos municipales de modulos artesanales (cobros/concesiones), ajena al PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contraprestacion_de__ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES MODULOS ARTESANALES.pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_para_el_funcionamiento_y_derechos_municipales_por_contraprestacion_de__ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES MODULOS ARTESANALES.pdf
curacautin,ordenanza_para_funcionamiento_y_derechos_municipales_por_contra_prestacion_de_m,Ordenanzas Descargadas\1-600\curacautin__ordenanza_para_funcionamiento_y_derechos_municipales_por_contra_prestacion_de_m__2021_ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES  MODULOS FERIA DE ABASTO.pdf,curacautin__ordenanza_para_funcionamiento_y_derechos_municipales_por_contra_prestacion_de_m__2021_ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES  MODULOS FERIA DE ABASTO.pdf,11,0,11,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"ordenanza de funcionamiento y derechos municipales de modulos de feria de abasto (cobros/concesiones), ajena al PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__ordenanza_para_funcionamiento_y_derechos_municipales_por_contra_prestacion_de_m__2021_ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES  MODULOS FERIA DE ABASTO.pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_para_funcionamiento_y_derechos_municipales_por_contra_prestacion_de_m__2021_ORDENANZA FUNCIONAMIENTO Y DERECHOS MUNICIPALES  MODULOS FERIA DE ABASTO.pdf
curacautin,ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion,Ordenanzas ordenadas\curacautin__ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion__DECRETO EX. N°473 MODIFICA ORDENANZA KIOSKOS MUNICIPALES.pdf,curacautin__ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion__DECRETO EX. N°473 MODIFICA ORDENANZA KIOSKOS MUNICIPALES.pdf,8,0,8,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"modifica la ordenanza reguladora de kioscos de propiedad municipal (concesiones), ajena al PRC [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion__DECRETO EX. N°473 MODIFICA ORDENANZA KIOSKOS MUNICIPALES.pdf | Ordenanzas ordenadas\curacautin__ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion__DECRETO EX. N°473 MODIFICA ORDENANZA KIOSKOS MUNICIPALES.pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_reguladora_de_los_kioskos_de_propiedad_municipal_modificacion__DECRETO EX. N°473 MODIFICA ORDENANZA KIOSKOS MUNICIPALES.pdf
curacautin,ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_munic,Ordenanzas Descargadas\1-600\curacautin__ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_munic__Ordenanza General de Derechos 2022.pdf,curacautin__ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_munic__Ordenanza General de Derechos 2022.pdf,29,27,2,TEXTO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"texto (indice) confirma que es la Ordenanza General de Derechos Municipales 2022: servicios deportivos, culturales, bienes nacionales, publicidad, aseo, transito, ferias; sin contenido de zonificacion o normas urbanisticas [descarte confirmado por auditor independiente]",TEXTO,Ordenanzas Descargadas\1-600\curacautin__ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_munic__Ordenanza General de Derechos 2022.pdf | descargas\curacautin\ordenanzas_vigentes\_ordenanza_sobre_derechos_municipales_por_permisos_concesiones_y_servicios_munic__Ordenanza General de Derechos 2022.pdf
curacautin,regula_el_transito_vehicular_horarios_de_subida_y_bajada_y_uso_de_cadenas_en_ru,Ordenanzas Descargadas\1-600\curacautin__regula_el_transito_vehicular_horarios_de_subida_y_bajada_y_uso_de_cadenas_en_ru__Ordenanza Municipal que regula el tránsito vehícular Ruta R-785.pdf,curacautin__regula_el_transito_vehicular_horarios_de_subida_y_bajada_y_uso_de_cadenas_en_ru__Ordenanza Municipal que regula el tránsito vehícular Ruta R-785.pdf,6,0,6,ESCANEADO,OTRO_TEMA_MUNICIPAL,NO,ALTA,"ordenanza que regula el transito vehicular en la ruta R-785 (horarios, cadenas), materia de transito no urbanistica [descarte confirmado por auditor independiente]",NOMBRE,Ordenanzas Descargadas\1-600\curacautin__regula_el_transito_vehicular_horarios_de_subida_y_bajada_y_uso_de_cadenas_en_ru__Ordenanza Municipal que regula el tránsito vehícular Ruta R-785.pdf | descargas\curacautin\ordenanzas_vigentes\_regula_el_transito_vehicular_horarios_de_subida_y_bajada_y_uso_de_cadenas_en_ru__Ordenanza Municipal que regula el tránsito vehícular Ruta R-785.pdf
